Timestamp,Ch0_Alpha,Ch0_Beta,Ch0_Gamma,Ch1_Alpha,Ch1_Beta,Ch1_Gamma,Ch2_Alpha,Ch2_Beta,Ch2_Gamma,Ch3_Alpha,Ch3_Beta,Ch3_Gamma
1733461983.6363368,9999.3203125,39983.9375,29998.359375,10494.015625,39449.09375,30058.46484375,10035.90625,39955.828125,30003.94921875,10029.015625,39966.21875,30002.12109375
1733461983.6588562,9995.359375,39996.015625,30001.44140625,9756.390625,40427.078125,30019.65234375,9976.3515625,40030.921875,30000.76171875,,,
1733461983.6712496,,,,,,,,,,9978.859375,40014.921875,30003.62109375
1733461983.6932652,10010.546875,39997.21875,30000.84375,9937.703125,39761.640625,30019.69921875,9996.859375,39980.046875,29999.1796875,9997.6796875,39985.515625,29999.3671875
1733461983.725429,10015.6328125,40008.359375,29988.140625,10105.75,40079.734375,29962.79296875,10013.40625,40003.671875,29994.10546875,10008.4375,40004.890625,29996.37890625
1733461983.7579422,9984.9765625,39996.515625,30004.39453125,10236.625,40102.5625,29934.7734375,10008.859375,40012.765625,29992.37109375,10007.5234375,40005.71875,29994.5390625
1733461983.7799761,9961.046875,,,,,,,,,,,
1733461983.7961519,,40007.796875,29994.5859375,10011.4140625,39820.84375,29994.234375,9996.4140625,39983.03125,30006.5625,10004.5,39978.484375,30000.6796875
1733461983.8196619,9987.34375,40009.234375,29991.46875,9802.3046875,40178.640625,30011.25,9986.875,40015.96875,29990.94140625,9986.2890625,40029.015625,29994.59765625
1733461983.8517566,10029.2265625,39974.78125,30012.09375,10189.140625,39829.234375,30047.484375,10008.6484375,39985.96875,30007.40625,10005.484375,39981.4375,30010.51171875
1733461983.8737729,10005.2734375,40006.78125,29999.6484375,,,,,,,,,
1733461983.884778,,,,9760.2578125,40045.796875,30049.60546875,9982.6328125,39996.09375,29999.671875,9990.3671875,39991.921875,29995.9453125
1733461983.9098134,10018.4921875,39996.5625,29992.21875,10061.6875,40018.0,29994.3515625,10002.109375,40000.90625,29999.94140625,9991.4453125,40018.265625,29999.84765625
1733461983.9429848,10005.859375,39994.890625,30008.34375,10006.84375,39982.703125,29923.98046875,10007.5703125,39994.421875,30000.43359375,10007.59375,39979.265625,29999.15625
1733461983.9670227,9949.421875,,,,,,,,,,,
1733461983.9801111,,40011.15625,29992.1953125,9879.5078125,40119.921875,29965.3828125,9986.4296875,40016.59375,29993.49609375,9990.3671875,40014.546875,29988.69140625
1733461984.002365,10032.2265625,39974.546875,30012.48046875,10236.203125,39746.5,30041.859375,10013.6171875,39982.59375,30001.62890625,10010.6640625,39992.125,30002.63671875
1733461984.0268288,9988.0,40021.015625,29993.25,9890.4765625,40184.734375,30047.80078125,9988.0234375,40006.515625,30000.99609375,9996.859375,40000.75,30001.37109375
1733461984.0594957,9960.8828125,40009.84375,29993.53125,9912.2734375,39961.90625,30017.91796875,9991.65625,39998.40625,30002.07421875,9983.125,40002.53125,30005.70703125
1733461984.0948052,10024.3984375,39977.03125,29996.25,10066.9375,40001.265625,29989.21875,10005.15625,39998.796875,30000.71484375,10005.6015625,39995.953125,29993.75390625
1733461984.1279278,10010.78125,40009.578125,30001.51171875,10040.640625,40036.203125,29955.28125,10009.6328125,39998.734375,29993.09765625,10006.7734375,39999.71875,29998.453125
1733461984.1514683,10003.9375,39988.78125,29998.65234375,10298.9921875,39764.5625,29962.03125,10011.484375,39987.859375,29995.1015625,10021.9609375,39985.203125,
1733461984.163252,,,,,,,,,,,,29997.99609375
1733461984.186841,9984.2734375,40015.78125,30003.38671875,9482.1015625,40376.265625,29984.21484375,9963.71875,40019.9375,30004.4296875,9958.3984375,40026.328125,29997.29296875
1733461984.2193627,10030.1171875,39982.796875,29992.81640625,10197.15625,39723.53125,30035.14453125,10011.671875,39989.359375,29996.859375,10013.1015625,39984.765625,29999.75390625
1733461984.2418928,9993.015625,40001.15625,30001.3359375,10009.9609375,,,,,,,,
1733461984.2534487,,,,,40105.8125,30050.40234375,9996.765625,39999.84375,30000.10546875,9999.109375,40000.375,30006.234375
1733461984.2754653,9953.9453125,40009.328125,30002.30859375,10041.53125,39978.875,30025.5703125,9995.96875,39995.796875,30003.41015625,9995.6640625,39997.65625,29998.34765625
1733461984.3123672,9997.4453125,39993.3125,29996.05078125,9861.0859375,39987.65625,29956.04296875,10000.4921875,39989.171875,29998.265625,9991.3515625,39999.140625,29990.56640625
1733461984.3453994,10020.1328125,39996.46875,29995.3828125,9871.65625,39932.9375,29949.0234375,9991.234375,40007.3125,29990.73046875,9998.546875,39995.03125,30006.80859375
1733461984.369694,9993.296875,40000.828125,30004.3359375,9844.5625,40180.5625,29967.1171875,9990.5078125,40009.859375,30003.6796875,9991.375,40008.59375,29990.26171875
1733461984.4038231,10017.6484375,39997.734375,29998.171875,10526.9921875,39822.5,30025.79296875,10033.7265625,39985.59375,30002.40234375,10026.4140625,39992.828125,30003.24609375
1733461984.428836,10019.265625,39991.3125,30011.37890625,10084.609375,40056.234375,30080.30859375,10001.78125,40003.75,30003.9140625,10009.28125,39994.625,30008.71875
1733461984.461365,9957.953125,40030.75,29989.06640625,9718.234375,40098.109375,30015.890625,9972.9296875,40008.390625,29994.9375,9971.828125,40014.1875,29997.94921875
1733461984.4988954,9999.9765625,39966.5625,29995.265625,9988.609375,39861.25,29972.8125,10004.359375,39979.984375,29998.01953125,9996.484375,39987.34375,29994.71484375
1733461984.5234017,9999.7421875,40015.9375,29999.1796875,10081.703125,40022.671875,29966.80078125,9995.359375,40018.359375,29991.08203125,10007.359375,39995.09375,29997.28125
1733461984.5554316,10021.890625,39985.203125,30003.421875,10005.1328125,40059.984375,29944.5,10005.0625,39993.34375,30001.62890625,9993.1796875,40010.28125,29998.95703125
1733461984.5804644,9972.953125,40011.453125,29998.3359375,9906.671875,,,,,,,,
1733461984.5917232,,,,,40014.375,29993.109375,9985.890625,40000.953125,30003.609375,9995.359375,39989.765625,29997.90234375
1733461984.615817,10031.78125,39971.171875,30009.87890625,10104.5078125,39885.71875,30073.55859375,10016.96875,39977.265625,30005.63671875,10005.4375,39999.4375,30001.828125
1733461984.6483378,9982.9375,40032.078125,29994.36328125,9902.7578125,40076.5625,30042.515625,9981.0625,40021.1875,29994.9375,9996.3671875,39999.0,30001.265625
1733461984.675851,9958.2109375,39990.75,29990.44921875,9847.9375,40005.8125,29993.71875,9985.28125,39991.828125,30001.13671875,9986.2890625,39997.171875,
1733461984.6874027,,,,,,,,,,,,30002.3203125
1733461984.708582,10000.0234375,39995.09375,30000.85546875,10114.046875,39985.6875,29954.0390625,10015.5625,39996.578125,29996.0390625,10001.3828125,40000.46875,30001.6875
1733461984.7440922,10030.5625,39992.796875,30001.18359375,10130.1953125,39997.875,29951.70703125,10007.828125,40005.03125,29998.21875,10007.265625,39999.734375,29991.5390625
1733461984.766169,9987.2265625,40012.84375,29996.12109375,9878.4765625,39990.984375,,,,,,,
1733461984.7786894,,,,,,29990.859375,9985.9609375,39996.046875,29993.2265625,9989.03125,40001.46875,30001.41796875
1733461984.8052042,10012.984375,39993.4375,30001.1015625,9953.6171875,40020.8125,30036.01171875,9990.6015625,40004.765625,30008.02734375,9998.5703125,39999.921875,29990.75390625
1733461984.8273358,10001.3828125,39991.609375,,,,,,,,,,
1733461984.8398488,,,30003.515625,10198.5625,39916.96875,30059.6484375,10018.703125,39984.921875,29999.625,10016.78125,39992.015625,30008.1328125
1733461984.8618593,9977.9453125,40013.703125,30000.84375,9932.7578125,40103.578125,30013.62890625,9992.78125,40007.34375,30005.73046875,9984.296875,40008.203125,30008.859375
1733461984.893272,10042.46875,39973.28125,29991.28125,10043.359375,39940.46875,29976.75,,,,,,
1733461984.9074967,,,,,,,10007.359375,39998.046875,29995.78125,10010.8046875,39984.09375,29999.90625
1733461984.927004,9947.4296875,40027.90625,30008.61328125,9831.90625,40071.15625,29937.3515625,9982.5625,40008.6875,29993.19140625,9987.9765625,40008.96875,29989.32421875
1733461984.9525151,9999.8359375,39982.53125,30001.25390625,9977.546875,39936.96875,29973.890625,10000.9609375,39991.9375,29996.75390625,10001.828125,39996.78125,29998.41796875
1733461984.9845634,10039.09375,40002.171875,29989.7578125,10195.9140625,40035.3125,29985.85546875,10017.0859375,40000.203125,29997.3046875,10009.140625,40009.875,29999.9296875
1733461985.0181012,9976.75,40001.421875,30002.6484375,9985.28125,39914.53125,30089.0859375,9990.71875,39993.953125,30008.73046875,9994.046875,39987.71875,30000.3984375
1733461985.039701,9990.203125,39991.4375,30000.046875,9809.21875,40116.71875,30034.69921875,9986.078125,,,,,
1733461985.0506566,,,,,,,,40006.296875,30005.625,9985.1171875,40000.25,29999.90625
1733461985.072064,10008.2734375,40012.703125,29999.953125,10156.9609375,,,,,,,,
1733461985.085508,,,,,39903.59375,29984.02734375,10015.1875,39986.390625,29996.5078125,10003.6796875,39997.578125,30004.265625
1733461985.1077268,10011.3671875,39991.734375,29995.04296875,10005.6015625,40043.0625,29949.7734375,9996.7890625,40011.21875,29990.63671875,10013.1484375,39996.3125,29988.5390625
1733461985.1402216,9961.84375,40005.828125,30000.97265625,9784.375,39986.953125,29957.09765625,9974.3828125,39999.15625,29992.08984375,9977.5,40008.96875,29995.58203125
1733461985.167254,10018.75,39981.25,30002.9765625,9995.78125,40023.140625,30000.80859375,10002.53125,39992.3125,30007.98046875,9995.1015625,40000.71875,30002.4609375
1733461985.1998026,10028.2890625,40007.890625,29997.1171875,10338.109375,39941.25,30028.921875,10027.65625,39997.546875,30003.87890625,10029.6484375,39987.1875,30003.515625
1733461985.2379835,9983.6171875,40003.328125,30000.80859375,9941.359375,40031.09375,30057.2109375,9989.6171875,40004.140625,29999.12109375,9990.109375,40006.015625,30004.46484375
1733461985.2600443,9970.5625,40000.328125,,,,,,,,,,
1733461985.2725573,,,29997.9140625,9782.9921875,40015.109375,30022.3125,9979.890625,40000.890625,29995.91015625,9981.859375,39998.046875,29995.78125
1733461985.2965717,10001.828125,39989.9375,29999.58984375,10049.875,40015.640625,29960.484375,10005.2265625,39992.71875,30004.0078125,9995.78125,,
1733461985.3073425,,,,,,,,,,,40008.1875,29997.3515625
1733461985.3304138,10004.7109375,40008.0,29991.4453125,10072.3984375,39959.484375,29921.12109375,10001.40625,40002.328125,29988.84375,10007.8515625,39987.84375,29994.046875
1733461985.3525527,9998.9453125,39994.1875,30003.234375,9863.8515625,40103.65625,29974.46484375,9989.359375,40001.28125,29993.34375,9992.828125,40002.796875,29996.1796875
1733461985.3857243,9998.3125,40005.453125,29996.2734375,10115.21875,39856.828125,30037.5703125,9999.2265625,39993.34375,30008.23828125,9998.5234375,39994.40625,30008.5546875
1733461985.4117346,10006.3515625,39989.9375,30006.28125,10011.53125,40063.6875,30062.71875,10011.0625,39999.515625,30006.90234375,9998.8515625,40009.953125,30000.5859375
1733461985.443596,9982.421875,40007.203125,29996.4375,9982.8203125,40007.859375,30008.6953125,9988.6328125,40011.6875,29993.51953125,10008.6484375,39991.015625,29997.65625
1733461985.4754915,10007.96875,39987.796875,29994.22265625,9985.3984375,39912.078125,29988.36328125,10006.0,39981.828125,29996.8359375,9995.59375,40003.84375,29997.17578125
1733461985.508017,10019.3359375,40007.921875,30009.97265625,9944.21875,40069.6875,29969.671875,9996.6484375,40009.1875,29998.78125,9998.4765625,39994.796875,29995.2421875
1733461985.5405593,10001.828125,39992.515625,29993.26171875,10013.78125,39986.203125,29945.37890625,10003.140625,39994.703125,29993.05078125,9992.078125,39999.09375,30001.59375
1733461985.562144,9972.9765625,40011.96875,29998.30078125,,,,,,,,,
1733461985.5736525,,,,10092.90625,40073.515625,29983.44140625,9999.5546875,40008.875,30000.94921875,10012.3046875,39999.703125,29994.36328125
1733461985.59531,9990.5078125,39991.515625,29999.61328125,10027.6796875,39888.0625,30062.4375,10006.5390625,39986.5625,30000.515625,9993.15625,39998.171875,30000.19921875
1733461985.629855,9999.53125,39995.0,29999.56640625,9785.5234375,40105.65625,30048.703125,9968.828125,40012.40625,30003.57421875,9985.5390625,40001.59375,30009.46875
1733461985.6618054,10022.1953125,40000.28125,30001.91015625,10247.6640625,39855.0,30021.45703125,10022.3828125,39983.71875,30005.73046875,10017.1796875,39988.328125,30000.97265625
1733461985.6943269,9988.1640625,40012.859375,29997.29296875,9849.8125,40125.71875,29944.67578125,9989.03125,40008.828125,29995.13671875,9987.71875,40004.09375,30002.25
1733461985.727599,10004.7578125,39980.453125,30000.17578125,10010.7109375,39889.203125,29966.47265625,10002.9765625,39986.484375,29997.92578125,9994.8203125,39999.453125,29986.30078125
1733461985.761141,9996.7421875,40002.65625,29997.97265625,10072.75,40031.234375,29959.72265625,9997.984375,40010.15625,29992.72265625,10001.4296875,39996.390625,30000.66796875
1733461985.785663,9986.5,40011.015625,29999.51953125,9755.96875,40161.890625,30019.32421875,9986.546875,40006.265625,29998.921875,9988.28125,40008.71875,30001.6171875
1733461985.8148131,10010.2890625,39985.78125,29993.96484375,10154.6875,39781.390625,30067.98046875,10009.09375,39982.953125,30004.81640625,10016.9921875,39983.53125,30001.93359375
1733461985.8473315,9992.078125,40012.921875,30007.46484375,10000.6328125,40096.015625,30025.8515625,9998.921875,40004.171875,30005.8359375,9991.703125,40016.328125,30003.9609375
1733461985.8832028,9998.40625,39985.796875,29998.76953125,10123.1875,39973.09375,29986.48828125,10001.96875,40002.96875,29997.45703125,10004.1484375,39991.5625,29990.2734375
1733461985.9069045,9986.7109375,40003.984375,29993.2734375,9960.6484375,40000.140625,29929.640625,9992.4296875,39991.4375,29997.24609375,9998.40625,39996.640625,30003.703125
1733461985.9395356,10006.890625,39987.703125,30007.55859375,9724.421875,40015.546875,29982.62109375,9983.1484375,40002.53125,29991.52734375,9978.484375,39998.15625,29997.09375
1733461985.9610488,10011.765625,40008.65625,,,,,,,,,,
1733461985.9730542,,,30000.5859375,10089.3671875,40003.671875,30007.65234375,10007.9453125,39997.796875,30002.75390625,10002.0390625,40006.953125,29997.55078125
1733461986.0005474,10010.4765625,40003.0,29999.77734375,10284.90625,39948.03125,30064.359375,10012.09375,39996.78125,30006.1171875,10015.140625,39989.28125,30001.1953125
1733461986.022561,9984.0625,,,,,,,,,,,
1733461986.0343733,,39989.625,29992.20703125,10099.4453125,39973.984375,30069.38671875,10013.03125,39996.078125,29993.70703125,10015.5859375,39993.171875,30006.1171875
1733461986.06198,9970.4921875,40020.5,29995.88671875,9704.359375,40184.796875,29964.59765625,9970.4453125,40021.296875,30004.86328125,9969.578125,40022.46875,29997.421875
1733461986.0840657,10007.4296875,39974.15625,,,,,,,,,,
1733461986.097579,,,29998.21875,9931.7734375,39847.359375,29923.3125,9999.6015625,39978.34375,29993.53125,9997.46875,39988.859375,29989.96875
1733461986.1190016,10004.5703125,40008.859375,30004.65234375,9929.453125,40092.71875,29963.66015625,9991.3515625,40007.390625,29998.96875,9993.9765625,40000.515625,29995.88671875
1733461986.157432,10025.78125,39996.171875,29992.6640625,10176.203125,39875.84375,29998.2890625,10011.578125,39993.390625,29994.05859375,10009.421875,39992.90625,30000.8671875
1733461986.1794462,9963.4609375,40024.109375,30000.046875,9983.828125,40125.734375,30038.16796875,9996.484375,40006.4375,30005.5078125,9994.421875,40003.078125,30002.390625
1733461986.2171898,10021.1640625,39965.421875,30002.33203125,10192.9375,39831.296875,30075.703125,10013.03125,39983.328125,30004.46484375,10018.796875,39987.859375,30010.828125
1733461986.2422276,9970.6328125,40022.859375,29999.35546875,9642.3671875,40209.859375,29979.62109375,9978.53125,40017.265625,30001.2421875,9975.2734375,40017.15625,29994.43359375
1733461986.2738023,10021.9140625,39974.15625,30005.16796875,10205.453125,39811.890625,29976.57421875,10009.140625,39992.578125,29993.34375,10005.6015625,39986.03125,29999.16796875
1733461986.306037,9998.96875,40027.40625,29994.43359375,9904.1171875,40145.28125,29942.765625,9993.2734375,40008.046875,29997.84375,9997.75,40010.640625,29995.69921875
1733461986.3352144,10019.8046875,39972.890625,30002.02734375,9993.0859375,39881.078125,29999.37890625,10000.2109375,39986.359375,29992.53515625,9999.484375,39989.734375,29998.1015625
1733461986.3679197,9970.1640625,40010.625,30003.3984375,9970.1171875,40035.78125,30033.84375,9994.28125,40003.171875,30005.765625,9993.0625,39998.53125,30004.921875
1733461986.401052,9996.71875,40005.703125,29991.2578125,10134.578125,40028.53125,30037.25390625,10012.7265625,40003.890625,29998.03125,10009.75,40002.21875,29993.9765625
1733461986.4248204,10014.578125,39989.890625,29999.6484375,10031.734375,40003.875,29996.89453125,10001.4765625,39997.921875,30003.6796875,10001.6875,40001.4375,
1733461986.4366024,,,,,,,,,,,,30003.94921875
1733461986.4584017,9988.1640625,40008.125,29996.4609375,9976.0234375,39984.640625,29988.19921875,9992.8515625,39996.859375,29996.91796875,9992.734375,39995.703125,29996.73046875
1733461986.4924688,9985.421875,39991.359375,30008.109375,10036.09375,39957.84375,29962.53515625,9994.75,39997.375,30003.046875,10001.9453125,39995.359375,29999.63671875
1733461986.5149837,9995.5703125,39995.71875,29993.49609375,,,,,,,,,
1733461986.528029,,,,9965.6875,40056.703125,29958.3984375,9994.09375,39999.296875,29990.4609375,9993.3671875,40007.953125,29995.921875
1733461986.5501137,10015.984375,39994.265625,30002.47265625,9933.765625,39953.9375,30019.1953125,9995.6875,39995.40625,30000.8203125,9993.9765625,39995.65625,30000.52734375
1733461986.5883222,10010.171875,40005.1875,30005.6953125,9929.546875,40021.21875,30052.2421875,10004.1953125,39995.453125,30005.42578125,10003.84375,39996.09375,30001.3359375
1733461986.6140134,9993.1796875,40002.734375,29997.609375,10065.0859375,39980.796875,30034.74609375,9999.6484375,40010.375,29996.8828125,10000.8671875,39999.3125,30002.63671875
1733461986.6497633,9984.578125,39994.140625,29995.16015625,9776.1015625,39992.140625,29993.75390625,9981.6484375,39990.75,30000.8671875,9979.75,40001.109375,29998.53515625
1733461986.6721106,9995.4296875,40010.109375,29997.73828125,9762.390625,40133.1875,29951.390625,9983.453125,40010.375,29994.57421875,9980.921875,40008.53125,29994.375
1733461986.7156875,9998.265625,39986.859375,29995.4296875,10462.0703125,39785.8125,29970.99609375,10023.25,39995.359375,29996.33203125,10028.828125,39983.25,30001.20703125
1733461986.7372165,9994.421875,40004.4375,30007.5703125,10323.859375,40091.03125,29985.71484375,10025.9921875,39993.375,29997.08203125,10019.21875,40006.015625,30001.8515625
1733461986.7702866,10018.046875,39993.75,30002.0859375,9925.09375,40012.71875,30038.16796875,9995.40625,39999.859375,30006.19921875,9999.765625,39995.25,29993.25
